index,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
16737.0,2013-07-17,blond,48.0,7.0,43121.0,F,bac,detective,65.29,non,0
16738.0,2014-01-02,brun,22.0,8.0,27648.0,M,doctorat,forage,67.454,oui,0
16739.0,2012-01-08,blond,24.0,5.0,31104.0,M,master,detective,98.46,oui,0
16740.0,2010-01-13,chatain,23.0,11.0,38229.0,F,doctorat,detective,95.01,oui,0
16741.0,2013-05-28,blond,42.0,12.0,40983.0,M,bac,geologie,50.1,non,0
16742.0,2014-05-25,blond,57.0,8.0,30514.0,F,licence,detective,91.27,oui,0
16743.0,2012-08-10,roux,33.0,13.0,35482.0,M,licence,geologie,47.42,non,0
16744.0,2011-03-28,blond,39.0,8.0,42908.0,M,bac,geologie,46.46,non,0
16745.0,2010-06-22,chatain,31.0,11.0,37170.0,F,licence,geologie,51.6,non,0
16746.0,2013-06-09,chatain,28.0,8.0,36390.0,F,master,geologie,43.6,non,1
16747.0,2014-07-13,chatain,37.0,7.0,25711.0,F,master,geologie,71.86,non,0
16748.0,2013-02-20,brun,37.0,14.0,29245.0,F,master,geologie,93.42,non,1
16749.0,2014-04-23,brun,28.0,9.0,30260.0,F,licence,geologie,84.82,non,0
16750.0,2011-05-01,brun,32.0,15.0,40135.0,M,licence,geologie,73.17,oui,0
16751.0,2011-02-03,brun,28.0,16.0,38645.0,F,bac,geologie,73.29,non,0
16752.0,2014-08-12,chatain,35.0,5.0,35129.0,F,master,geologie,77.86,non,0
16753.0,2014-08-03,blond,39.0,8.0,36093.0,M,licence,geologie,53.98,non,0
16754.0,2010-05-22,brun,44.0,9.0,36220.0,F,master,detective,77.52,oui,0
16755.0,2014-03-22,brun,38.0,7.0,28104.0,M,master,forage,83.04,non,0
16756.0,2010-07-05,brun,22.0,3.0,34875.0,F,bac,archeologie,72.61,non,1
16757.0,2010-05-08,blond,33.0,12.0,37947.0,M,licence,geologie,61.91,non,0
16758.0,2010-01-13,chatain,36.0,8.0,35467.0,F,master,detective,69.32,oui,0
16759.0,2014-10-15,blond,30.0,14.0,31115.0,M,master,geologie,75.32,non,0
16760.0,2011-08-12,brun,50.0,6.0,34534.0,F,master,detective,82.236,oui,0
16761.0,2011-12-08,blond,31.0,5.0,34872.0,M,master,geologie,74.63,oui,0
16762.0,2011-11-13,roux,33.0,9.0,47024.0,M,bac,geologie,53.78,non,0
16763.0,2013-03-17,blond,50.0,9.0,41381.0,M,licence,geologie,40.13,non,0
16764.0,2011-01-19,roux,39.0,12.0,35801.0,F,bac,forage,74.96,non,0
16765.0,2012-06-30,chatain,28.0,14.0,35520.0,M,doctorat,geologie,92.83,oui,0
16766.0,2014-04-03,blond,45.0,8.0,34164.0,M,master,forage,85.35,oui,0
16767.0,2012-05-15,brun,43.0,10.0,29927.0,M,master,geologie,79.98,non,0
16768.0,2013-07-27,brun,38.0,10.0,37936.0,M,master,forage,79.02,oui,0
16769.0,2013-09-15,brun,26.0,7.0,29626.0,F,master,archeologie,97.43,oui,0
16770.0,2011-01-09,brun,14.0,13.0,37642.0,M,master,geologie,81.69,oui,1
16771.0,2010-03-01,brun,44.0,14.0,33605.0,M,doctorat,geologie,78.39,oui,0
16772.0,2013-06-02,roux,35.0,12.0,37797.0,M,bac,geologie,36.57,non,0
16773.0,2014-09-12,chatain,34.0,8.0,31513.0,F,master,detective,77.28,oui,0
16774.0,2012-07-23,chatain,25.0,10.0,32205.0,M,master,forage,60.22,non,1
16775.0,2011-08-18,chatain,48.0,8.0,31284.0,M,master,geologie,67.61,non,0
16776.0,2014-01-21,blond,26.0,10.0,24782.0,M,licence,geologie,72.35,non,0
16777.0,2012-09-24,roux,39.0,11.0,35490.0,M,licence,archeologie,54.76,oui,0
16778.0,2014-06-30,brun,20.0,12.0,36449.0,M,master,archeologie,69.15,oui,0
16779.0,2014-08-16,blond,48.0,7.0,29640.0,F,licence,geologie,75.19,non,0
16780.0,2014-06-21,blond,30.0,9.0,30530.0,F,master,detective,95.3,oui,0
16781.0,2013-09-23,chatain,31.0,8.0,30760.0,F,doctorat,archeologie,89.8,oui,0
16782.0,2014-01-25,brun,41.0,6.0,42442.0,F,bac,detective,71.35,non,0
16783.0,2010-09-13,brun,28.0,7.0,29212.0,M,doctorat,geologie,70.21,non,0
16784.0,2011-04-26,chatain,30.0,10.0,32964.0,M,doctorat,geologie,79.85,oui,0
16785.0,2012-10-28,blond,32.0,1.0,35385.0,F,licence,detective,70.97,non,0
16786.0,2014-09-14,chatain,7.0,5.0,36128.0,F,master,geologie,90.99,non,0
16787.0,2011-12-17,chatain,33.0,8.0,40516.0,M,master,geologie,68.74,oui,0
16788.0,2011-01-20,blond,27.0,9.4,42238.0,F,bac,forage,59.64,non,0
16789.0,2012-06-18,chatain,47.0,9.0,40091.0,M,master,detective,72.21,oui,0
16790.0,2011-04-18,chatain,51.0,9.0,43443.0,F,doctorat,detective,91.14,oui,0
16791.0,2012-03-13,chatain,27.0,5.0,29283.0,M,doctorat,geologie,91.56,non,1
16792.0,2012-04-23,brun,34.0,10.0,40826.0,M,master,archeologie,58.39,oui,0
16793.0,2013-02-07,roux,29.0,9.0,38430.0,M,bac,geologie,46.85,non,0
16794.0,2013-10-19,chatain,42.0,7.0,31399.0,F,doctorat,detective,68.86,oui,0
16795.0,2014-04-20,chatain,25.0,10.0,40099.0,F,master,detective,57.83,oui,0
16796.0,2013-09-23,roux,34.0,11.0,38022.0,M,licence,forage,85.9,non,0
16797.0,2011-10-28,chatain,18.0,16.0,34279.0,M,master,geologie,42.17,non,0
16798.0,2011-12-17,chatain,41.0,11.0,37930.0,F,licence,geologie,80.88,non,0
16799.0,2011-10-02,brun,53.0,6.0,29400.0,F,master,detective,87.65,non,0
16800.0,2012-08-15,roux,41.0,12.0,33671.0,M,licence,geologie,76.89,non,0
16801.0,2013-01-15,roux,34.0,8.0,41700.0,M,bac,geologie,76.37,non,0
16802.0,2010-06-23,blond,26.4,10.0,34908.0,M,doctorat,detective,92.51,oui,0
16803.0,2010-11-05,blond,36.0,10.0,28102.0,M,licence,geologie,48.86,non,0
16804.0,2013-08-14,chatain,31.0,12.0,35705.0,M,master,geologie,96.54,oui,0
16805.0,2010-11-02,roux,38.0,9.0,44385.0,M,licence,detective,63.91,oui,0
16806.0,2010-04-29,brun,39.0,4.0,30552.0,M,master,geologie,60.39,non,0
16807.0,2013-05-09,brun,33.0,8.0,34430.0,F,licence,geologie,81.5,non,0
16808.0,2012-06-03,chatain,42.0,4.0,43855.0,M,master,archeologie,64.88,oui,0
16809.0,2012-03-08,brun,32.0,7.0,25376.0,M,doctorat,forage,87.75,oui,0
16810.0,2014-07-26,brun,25.0,9.0,37921.0,M,master,geologie,87.72,oui,0
16811.0,2012-09-23,chatain,30.0,9.0,26863.0,M,doctorat,geologie,97.23,non,0
16812.0,2014-04-13,brun,34.0,11.0,35343.0,F,licence,geologie,79.65,non,0
16813.0,2014-04-15,blond,23.0,6.0,38592.0,M,licence,detective,74.85,oui,0
16814.0,2010-10-25,blond,35.0,10.0,29261.0,M,master,geologie,82.77,oui,0
16815.0,2011-06-30,brun,33.0,13.0,37899.0,F,master,detective,29.02,oui,0
16816.0,2012-12-18,chatain,35.0,4.0,39271.0,M,doctorat,forage,86.48,oui,0
16817.0,2014-11-15,chatain,35.0,11.0,38318.0,M,master,forage,59.13,non,1
16818.0,2011-09-03,roux,15.0,5.0,33932.0,M,licence,geologie,69.93,non,0
16819.0,2010-07-05,chatain,53.0,13.0,27889.0,M,doctorat,geologie,86.75,oui,0
16820.0,2014-01-12,roux,14.0,6.0,36804.0,M,bac,forage,71.26,non,0
16821.0,2014-05-02,brun,40.0,16.0,33133.0,M,master,geologie,91.24,non,0
16822.0,2012-02-18,roux,48.0,10.0,33362.0,M,licence,forage,71.13,non,0
16823.0,2010-12-07,roux,44.0,8.0,41425.0,M,bac,geologie,74.12,non,0
16824.0,2014-01-07,blond,36.0,12.0,38399.0,M,licence,archeologie,63.04,oui,0
16825.0,2012-07-12,chatain,33.0,6.0,33579.0,M,master,geologie,54.89,non,0
16826.0,2010-03-20,chatain,25.0,7.0,36257.0,F,licence,detective,77.16,non,0
16827.0,2010-05-10,roux,50.0,11.0,38471.0,M,bac,geologie,76.41,non,0
16828.0,2012-02-29,chatain,24.0,14.0,28145.0,M,doctorat,geologie,55.01,non,0
16829.0,2010-02-08,chatain,45.0,4.0,21498.0,M,doctorat,geologie,94.01,non,0
16830.0,2013-05-31,chatain,27.0,9.0,36730.0,M,doctorat,geologie,73.41,oui,0
16831.0,2013-01-06,brun,29.0,11.0,35274.0,M,master,geologie,65.95,non,0
16832.0,2013-03-09,brun,29.0,7.0,36725.0,M,master,geologie,66.12,non,0
16833.0,2013-11-14,brun,35.0,11.0,35575.0,M,master,geologie,76.98,oui,0
16834.0,2014-02-12,blond,36.0,6.0,38000.0,M,licence,geologie,54.04,non,0
16835.0,2011-05-21,chatain,28.0,6.0,35735.0,F,doctorat,archeologie,59.59,oui,0
16836.0,2013-02-13,brun,39.0,11.0,34859.0,F,licence,geologie,67.56,non,0
16837.0,2013-06-24,roux,36.0,6.0,38474.0,M,bac,geologie,64.38,non,0
16838.0,2014-07-08,brun,43.0,11.0,28429.0,M,master,geologie,66.07,non,0
16839.0,2014-12-13,brun,15.0,9.0,32615.0,M,master,geologie,80.59,oui,0
16840.0,2011-12-17,chatain,37.0,7.0,38529.0,M,master,geologie,54.56,non,0
16841.0,2013-10-04,chatain,45.0,15.0,37389.0,F,licence,geologie,64.4,non,0
16842.0,2010-03-23,brun,28.0,12.0,36913.0,F,licence,archeologie,90.29,oui,0
16843.0,2012-08-21,chatain,53.0,15.0,42431.0,F,licence,forage,55.75,non,0
16844.0,2014-09-09,roux,22.0,10.0,40718.0,M,bac,geologie,42.53,non,0
16845.0,2012-06-07,brun,20.0,5.0,33248.0,F,licence,geologie,71.41,non,0
16846.0,2010-09-05,brun,44.0,9.0,33577.0,M,licence,geologie,73.3,non,0
16847.0,2013-06-30,brun,25.0,5.0,35587.0,F,licence,forage,80.87,non,0
16848.0,2011-10-18,roux,27.0,15.0,30982.0,F,bac,geologie,79.37,non,0
16849.0,2011-08-17,brun,42.0,8.0,37077.0,M,licence,detective,71.57,oui,0
16850.0,2010-08-19,roux,38.0,4.0,44637.0,M,bac,archeologie,52.4,oui,0
16851.0,2012-08-11,chatain,50.0,8.0,35586.0,F,master,forage,79.92,non,0
16852.0,2014-06-22,chatain,45.0,6.0,22302.0,F,master,detective,58.71,non,1
16853.0,2013-05-23,blond,33.0,11.0,25247.0,M,master,geologie,92.98,non,0
16854.0,2010-10-11,brun,31.0,10.0,34092.0,F,licence,detective,74.98,non,1
16855.0,2012-04-19,blond,35.0,6.0,37088.0,M,licence,detective,66.31,oui,0
16856.0,2014-07-01,chatain,31.0,7.0,36131.0,M,master,geologie,64.85,non,0
16857.0,2011-06-23,chatain,35.0,11.0,31832.0,M,master,geologie,71.67,non,0
16858.0,2011-08-03,chatain,43.0,17.0,37392.0,F,doctorat,detective,65.66,oui,0
16859.0,2011-05-23,brun,35.0,8.0,34724.0,F,master,detective,73.06,oui,0
16860.0,2014-04-28,brun,35.0,12.0,35644.0,M,licence,geologie,47.66,non,0
16861.0,2011-04-28,chatain,28.0,8.0,27292.0,F,master,forage,96.97,non,0
16862.0,2012-09-14,chatain,31.0,3.0,26368.0,F,master,geologie,97.41,non,0
16863.0,2014-06-25,blond,38.0,12.0,40846.0,M,bac,geologie,32.7,non,0
16864.0,2011-04-06,chatain,41.0,4.0,34282.0,F,doctorat,archeologie,87.58,oui,0
16865.0,2014-05-27,chatain,37.0,8.0,32431.0,F,master,detective,86.61,non,0
16866.0,2013-02-04,chatain,46.0,9.0,42761.0,M,doctorat,detective,64.47,oui,0
16867.0,2010-10-13,chatain,33.0,8.0,36678.0,M,doctorat,geologie,73.28,oui,0
16868.0,2010-01-01,brun,40.0,9.0,32885.0,M,master,geologie,92.62,non,0
16869.0,2011-06-25,chatain,30.0,7.0,23255.0,F,master,geologie,94.91,non,0
16870.0,2011-06-15,brun,35.0,10.0,37045.0,F,master,detective,86.14,oui,0
16871.0,2010-01-14,chatain,38.0,10.0,26746.0,F,doctorat,forage,89.71,oui,0
16872.0,2012-01-27,chatain,38.0,8.0,36296.0,M,master,geologie,75.48,non,1
16873.0,2011-06-14,chatain,32.0,9.0,34850.0,F,doctorat,geologie,49.92,oui,1
16874.0,2013-03-28,chatain,35.0,5.0,31943.0,F,master,geologie,57.02,non,1
16875.0,2012-08-17,roux,30.0,9.0,37888.0,M,bac,geologie,47.32,non,0
16876.0,2010-09-13,brun,49.0,14.0,39013.0,M,licence,geologie,81.28,non,0
16877.0,2010-11-15,chatain,39.0,9.0,47362.0,M,licence,archeologie,51.03,oui,0
16878.0,2013-07-14,blond,40.0,6.0,33758.0,M,licence,archeologie,92.9,non,1
16879.0,2012-06-13,blond,47.0,8.0,40761.0,M,bac,detective,43.13,non,0
16880.0,2012-06-18,roux,33.0,8.0,38531.0,M,licence,geologie,54.56,oui,1
16881.0,2014-02-10,blond,35.0,6.0,29472.0,M,master,geologie,90.08,oui,0
16882.0,2011-08-01,chatain,49.0,8.0,24032.0,F,master,geologie,46.75,non,1
16883.0,2012-08-10,chatain,42.0,13.0,28111.0,F,master,geologie,80.11,non,0
16884.0,2014-09-17,blond,46.0,14.0,28630.0,F,licence,geologie,77.72,non,0
16885.0,2011-11-27,blond,53.0,10.0,26614.0,M,master,geologie,75.68,non,0
16886.0,2012-09-17,chatain,47.0,5.0,37038.0,M,master,forage,67.32,non,0
16887.0,2013-09-16,chatain,33.0,12.0,35733.0,F,doctorat,archeologie,66.33,oui,0
16888.0,2011-01-19,brun,30.0,10.0,39120.0,F,licence,detective,57.55,non,0
16889.0,2010-12-18,blond,27.0,8.0,30541.0,M,licence,geologie,64.35,non,0
16890.0,2010-01-30,brun,19.0,10.0,38449.0,F,licence,forage,65.27,non,0
16891.0,2010-01-19,roux,44.0,9.0,36391.0,M,bac,geologie,66.39,non,0
16892.0,2011-11-30,blond,36.0,13.0,35934.0,M,licence,geologie,76.73,non,0
16893.0,2014-11-13,blond,39.0,12.0,25786.0,M,master,forage,93.35,oui,0
16894.0,2012-11-21,brun,49.0,14.0,31591.0,M,master,geologie,72.99,non,0
16895.0,2010-07-30,roux,60.0,7.0,31301.0,M,licence,geologie,83.56,non,0
16896.0,2012-02-01,chatain,47.0,11.0,35204.0,F,doctorat,detective,90.99,oui,0
16897.0,2013-01-12,brun,42.0,9.0,28880.0,F,master,geologie,91.43,non,0
16898.0,2010-10-12,chatain,44.0,11.0,33908.0,M,doctorat,geologie,85.6,oui,0
16899.0,2012-01-20,roux,31.0,9.0,34975.0,M,licence,geologie,82.83,non,0
16900.0,2013-12-17,chatain,37.0,11.0,31114.0,F,master,detective,87.05,oui,0
16901.0,2011-08-01,brun,36.0,9.0,39375.0,F,bac,geologie,49.26,non,0
16902.0,2013-08-08,chatain,41.0,8.0,31420.0,F,master,geologie,77.68,non,0
16903.0,2012-05-18,brun,40.0,8.0,35165.0,M,master,geologie,77.14,oui,1
16904.0,2010-12-25,blond,38.0,11.0,32286.0,F,licence,geologie,79.35,non,0
16905.0,2010-02-22,blond,42.0,14.0,36648.0,F,licence,geologie,84.74,non,0
16906.0,2012-02-15,chatain,34.0,15.0,38740.0,F,master,detective,67.66,oui,0
16907.0,2010-11-07,blond,45.0,8.0,37322.0,F,bac,forage,60.39,non,0
16908.0,2010-01-31,blond,28.0,7.0,39714.0,F,bac,detective,47.58,non,0
16909.0,2011-05-24,blond,27.0,10.0,26873.0,M,master,geologie,84.0,non,0
16910.0,2012-08-01,blond,27.0,0.0,26894.0,M,master,geologie,96.28,non,0
16911.0,2011-03-24,blond,36.0,10.0,32500.0,F,master,geologie,92.78,non,0
16912.0,2011-06-24,blond,41.0,13.0,43829.0,M,bac,forage,65.64,oui,0
16913.0,2012-11-11,blond,33.0,5.0,33907.0,M,licence,detective,76.75,oui,0
16914.0,2014-08-22,roux,50.0,7.0,30479.0,F,licence,detective,91.48,non,0
16915.0,2012-06-25,brun,28.0,6.0,39841.0,M,licence,geologie,90.29,non,0
16916.0,2010-09-21,blond,31.0,12.0,52287.0,M,bac,detective,38.72,oui,0
16917.0,2013-09-09,blond,46.0,10.0,30816.0,M,master,forage,76.41,non,0
16918.0,2014-08-19,chatain,49.0,7.0,35279.0,F,doctorat,detective,83.31,oui,0
16919.0,2011-07-18,brun,33.0,7.0,26613.0,F,master,geologie,91.63,non,0
16920.0,2010-04-27,blond,20.0,7.0,37311.0,M,licence,geologie,60.38,non,0
16921.0,2010-08-08,chatain,38.0,9.0,34297.0,M,doctorat,geologie,65.9,oui,0
16922.0,,brun,39.0,6.0,40126.0,F,licence,detective,89.52,oui,0
16923.0,2010-10-02,chatain,14.0,4.0,34123.0,F,doctorat,detective,84.77,oui,0
16924.0,2014-08-17,chatain,35.0,11.0,33605.0,M,master,geologie,69.38,oui,1
16925.0,2011-11-01,chatain,39.0,12.0,45630.0,M,licence,geologie,56.68,non,0
16926.0,2014-01-23,blond,41.0,13.0,24331.0,M,master,geologie,95.99,non,0
16927.0,2010-05-26,brun,27.0,12.0,33683.0,M,master,geologie,70.41,non,0
16928.0,2011-01-10,brun,28.0,13.0,30600.0,F,master,forage,91.51,non,0
16929.0,2010-09-19,blond,29.0,8.0,36185.0,M,master,geologie,92.83,oui,1
16930.0,2012-02-06,chatain,59.0,6.0,43919.0,F,master,detective,87.27,oui,0
16931.0,2012-07-12,brun,35.0,9.0,39842.0,F,master,detective,83.21,oui,0
16932.0,2010-06-20,chatain,24.0,10.6,51431.0,M,bac,geologie,28.01,non,0
16933.0,2013-12-08,blond,26.0,8.0,41757.0,M,licence,geologie,46.09,oui,0
16934.0,2012-05-06,roux,42.0,9.0,37800.0,M,licence,detective,59.28,oui,1
16935.0,2011-01-12,roux,28.0,10.0,33687.0,M,licence,archeologie,60.84,non,1
16936.0,2013-02-09,chatain,28.0,13.0,34852.0,F,doctorat,forage,72.24,non,0
16937.0,2010-08-30,blond,23.0,11.0,35940.0,M,licence,geologie,73.09,non,0
16938.0,2012-03-08,chatain,36.0,12.0,35848.0,F,master,detective,92.3,non,0
16939.0,2010-01-26,blond,39.0,2.0,32182.0,M,licence,geologie,87.23,non,0
16940.0,2014-05-20,chatain,37.0,16.0,25488.0,M,doctorat,geologie,95.19,oui,0
16941.0,2014-11-06,roux,27.0,12.0,39912.0,M,licence,archeologie,96.89,oui,0
16942.0,2014-05-19,brun,30.0,13.0,40224.0,M,licence,geologie,71.42,non,0
16943.0,2011-09-15,brun,27.0,13.0,33360.0,M,master,geologie,70.7,non,1
16944.0,2010-12-16,roux,41.0,11.0,30431.0,M,licence,detective,79.0,oui,0
16945.0,2013-06-27,brun,43.0,9.0,34524.0,F,master,forage,94.13,oui,0
16946.0,2012-01-13,chatain,28.0,11.0,32356.0,M,doctorat,detective,82.65,oui,0
16947.0,2010-07-11,brun,34.0,14.0,36190.0,M,licence,forage,51.54,non,0
16948.0,2010-07-03,brun,38.0,5.0,35260.0,F,master,archeologie,71.96,oui,0
16949.0,2011-06-10,blond,40.0,4.0,39258.0,M,licence,geologie,52.98,non,0
16950.0,2010-07-30,brun,26.0,12.0,34856.0,F,master,detective,75.02,oui,0
16951.0,2013-12-11,chatain,36.0,4.0,25087.0,F,doctorat,geologie,93.5,non,0
16952.0,2010-11-12,blond,28.0,10.0,31617.0,F,licence,geologie,95.81,non,0
16953.0,2010-05-25,brun,38.0,14.0,29940.0,M,master,geologie,66.39,non,1
16954.0,2012-08-11,blond,54.0,12.0,37239.0,F,licence,detective,87.99,oui,0
16955.0,2013-01-02,brun,36.0,6.0,28352.0,M,licence,geologie,73.31,non,0
16956.0,2014-11-09,brun,38.0,6.0,37447.0,M,licence,geologie,67.99,non,0
16957.0,2013-07-26,brun,35.0,10.0,28507.0,M,master,geologie,62.34,non,0
16958.0,2014-11-12,chatain,36.0,5.0,37735.0,M,doctorat,forage,77.36,oui,0
16959.0,2012-05-02,brun,26.0,15.0,31500.0,F,master,detective,75.0,non,0
16960.0,2014-10-21,blond,35.0,12.0,33971.0,M,licence,geologie,60.8,non,0
16961.0,2013-04-21,chatain,28.0,10.0,40030.0,M,master,archeologie,47.5,oui,0
16962.0,2010-03-10,chatain,35.0,11.0,36327.0,M,master,geologie,73.46,non,0
16963.0,2010-02-21,chatain,35.0,9.0,45739.0,M,master,detective,50.73,oui,0
16964.0,2013-05-12,brun,33.0,10.0,36663.0,M,master,forage,77.27,oui,0
16965.0,2014-08-05,blond,31.0,9.0,30438.0,M,licence,geologie,74.68,non,0
16966.0,2014-04-29,brun,44.0,11.0,36698.0,F,licence,geologie,61.12,non,0
16967.0,2014-06-29,chatain,37.0,8.0,36366.0,F,doctorat,geologie,79.29,oui,0
16968.0,2012-03-16,blond,40.0,9.0,40575.0,M,licence,forage,74.78,oui,0
16969.0,2011-04-06,chatain,38.0,8.0,48753.0,M,licence,geologie,39.31,oui,0
16970.0,2013-04-03,brun,39.0,11.0,39422.0,M,master,detective,88.7,oui,0
16971.0,2012-02-11,brun,26.0,7.0,37771.0,F,licence,detective,87.32,oui,0
16972.0,2010-10-23,blond,35.0,16.0,35797.0,F,licence,detective,77.8,non,0
16973.0,2014-10-01,blond,32.0,10.0,38463.0,M,master,geologie,68.93,oui,0
16974.0,2010-10-23,brun,32.0,11.0,36072.0,M,master,geologie,93.79,oui,0
16975.0,2011-09-06,brun,39.0,11.0,32188.0,F,licence,detective,89.28,non,0
16976.0,2014-09-25,brun,17.0,8.0,29487.0,M,master,geologie,62.43,non,0
16977.0,2013-03-31,brun,36.0,10.0,26099.0,F,master,geologie,95.27,non,0
16978.0,2011-02-10,blond,45.0,13.0,40703.0,M,bac,geologie,31.31,non,0
16979.0,2012-04-03,brun,24.0,9.0,36643.0,M,master,geologie,74.4,non,0
16980.0,2010-10-13,chatain,50.0,9.0,32620.0,M,master,geologie,84.88,non,0
16981.0,2014-01-20,chatain,40.0,11.0,35796.0,F,master,geologie,86.9,non,0
16982.0,2014-08-31,brun,30.0,15.0,35069.0,F,licence,detective,70.66,non,1
16983.0,2013-04-28,brun,34.0,10.0,33596.0,M,master,detective,71.2,oui,1
16984.0,2010-05-21,blond,34.0,7.0,36324.0,M,licence,detective,80.32,oui,0
16985.0,2014-07-13,brun,36.0,8.0,32967.0,M,master,geologie,89.4,oui,0
16986.0,2014-05-02,brun,29.0,9.0,35998.0,M,doctorat,geologie,68.5,oui,1
16987.0,2014-06-29,chatain,47.0,14.0,33597.0,M,doctorat,forage,73.99,oui,0
16988.0,2011-10-04,brun,38.0,12.0,37517.0,F,bac,geologie,79.286,non,0
16989.0,2011-04-04,blond,37.0,14.0,40156.0,F,bac,archeologie,80.28,non,1
16990.0,2011-02-12,chatain,28.0,9.0,37013.0,F,master,geologie,83.97,oui,0
16991.0,2013-07-20,blond,50.0,10.0,28293.0,F,licence,forage,97.68,non,0
16992.0,2012-04-07,brun,42.0,14.0,39824.0,F,licence,geologie,83.92,non,0
16993.0,2014-06-28,chatain,35.0,13.0,40206.0,F,doctorat,archeologie,86.54,oui,0
16994.0,2014-12-27,roux,39.0,5.0,41946.0,F,bac,detective,95.38,oui,1
16995.0,2014-02-20,brun,14.0,12.0,33015.0,F,master,detective,91.52,oui,0
16996.0,2014-06-05,blond,47.0,10.0,34040.0,M,licence,geologie,80.34,non,0
16997.0,2011-09-04,chatain,49.0,11.0,36345.0,F,licence,geologie,64.69,non,0
16998.0,2010-04-29,roux,58.0,9.0,33033.0,M,licence,geologie,56.35,non,0
16999.0,2011-02-27,brun,28.0,8.0,34252.0,F,bac,geologie,61.34,non,0
17000.0,2014-02-03,chatain,15.0,8.0,35403.0,M,master,geologie,77.43,oui,0
17001.0,2013-06-18,roux,23.0,8.0,30523.0,F,bac,geologie,65.95,non,0
17002.0,2010-04-09,roux,40.0,9.0,31856.0,M,licence,geologie,98.76,non,1
17003.0,2011-11-17,brun,44.0,8.0,34455.0,F,licence,detective,89.4,non,0
17004.0,2011-02-17,chatain,41.0,12.0,27250.0,F,doctorat,geologie,89.47,oui,0
17005.0,2010-02-16,chatain,49.0,3.0,39645.0,M,master,geologie,47.25,non,0
17006.0,2011-10-27,brun,28.0,16.0,34946.0,F,licence,detective,71.38,non,0
17007.0,2011-06-11,brun,48.0,12.0,35195.0,M,master,geologie,66.14,oui,0
17008.0,2010-02-22,roux,33.0,12.0,29877.0,M,licence,geologie,86.17,non,0
17009.0,2012-09-23,blond,39.0,10.0,34406.0,M,bac,geologie,45.43,non,0
17010.0,2012-09-19,roux,45.0,8.0,33094.0,M,bac,geologie,64.58,non,0
17011.0,2010-10-30,blond,45.0,2.0,32521.0,M,licence,geologie,61.42,non,0
17012.0,2012-12-01,blond,46.0,9.0,36393.0,M,licence,geologie,68.98,non,0
17013.0,2013-10-02,brun,48.0,7.0,32005.0,M,master,geologie,65.73,non,0
17014.0,2013-09-07,chatain,43.0,8.0,37144.0,M,doctorat,forage,71.84,oui,0
17015.0,2013-12-22,chatain,46.0,9.0,43504.0,M,master,geologie,65.4,oui,1
17016.0,2011-12-08,chatain,26.0,8.0,36819.0,F,licence,geologie,77.8,non,0
17017.0,2014-04-25,brun,25.0,8.0,24478.0,M,doctorat,geologie,79.72,non,1
17018.0,2013-07-06,roux,28.0,10.0,33285.0,M,bac,geologie,66.05,non,0
17019.0,2013-09-18,blond,43.0,8.0,36483.0,M,master,detective,91.6,oui,0
17020.0,2010-02-12,blond,52.0,11.0,41033.0,M,licence,detective,54.98,oui,0
17021.0,2014-10-21,chatain,36.0,6.0,33924.0,F,doctorat,forage,74.33,oui,0
17022.0,2014-11-08,chatain,32.0,9.0,40618.0,F,licence,geologie,78.74,non,0
17023.0,2012-11-09,brun,11.0,14.0,39134.0,F,licence,forage,76.27,oui,0
17024.0,2012-07-16,brun,26.0,7.0,34117.0,M,master,geologie,74.9,oui,0
17025.0,2011-11-12,blond,34.0,8.0,33642.0,M,licence,geologie,79.82,non,0
17026.0,2011-10-17,brun,32.0,16.0,28723.0,F,doctorat,detective,81.28,oui,0
17027.0,2012-05-06,brun,45.0,12.0,23895.0,M,doctorat,geologie,92.93,oui,0
17028.0,2013-09-22,blond,36.0,12.0,38566.0,M,bac,detective,57.74,oui,0
17029.0,2013-04-29,chatain,40.0,14.0,36983.0,F,master,geologie,93.2,non,0
17030.0,2014-11-26,brun,36.0,7.0,30098.0,M,doctorat,detective,91.24,oui,0
17031.0,2013-09-27,chatain,37.0,6.0,28530.0,M,master,geologie,64.35,non,1
17032.0,2011-10-19,blond,60.0,10.0,28605.0,M,master,geologie,84.01,non,0
17033.0,2010-01-21,chatain,33.0,6.0,36288.0,M,master,forage,70.01,oui,0
17034.0,2013-04-23,blond,38.0,0.0,41646.0,M,bac,geologie,48.63,non,0
17035.0,2012-10-27,chatain,40.0,9.0,34152.0,F,master,detective,65.26,non,0
17036.0,2014-12-12,chatain,38.0,9.0,40967.0,M,master,geologie,73.86,oui,0
17037.0,2010-06-18,chatain,38.0,12.0,36446.0,F,licence,forage,61.29,non,0
17038.0,2014-01-10,roux,24.0,7.0,33131.0,M,bac,geologie,98.48,non,1
17039.0,2014-11-05,blond,27.0,9.0,42441.0,M,licence,detective,52.97,oui,0
17040.0,2010-09-30,blond,21.0,5.0,37315.0,M,licence,geologie,73.69,non,0
17041.0,2011-07-04,chatain,35.0,5.0,37562.0,M,doctorat,detective,75.97,oui,0
17042.0,2011-12-18,blond,40.0,13.0,29927.0,M,licence,geologie,62.27,non,0
17043.0,2013-11-27,brun,41.0,13.0,40959.0,M,licence,geologie,51.08,oui,0
