index,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche,annee,mois,trimestre,jour_semaine,semaine_annee,exp_age_ratio,salaire_par_exp,ecart_exp_max,categorie_age,niveau_experience,tranche_salaire,niveau_note,diplome_num,diplome_x_exp,diplome_x_note,exp_x_note,score_composite,exp_elevee_pour_age,salaire_eleve,note_elevee,diplome_eleve,est_senior,profil_atypique
14961,2013-05-31,chatain,33.0,9.0,29505.0,F,doctorat,forage,67.27,non,0,2013,5,2,4,22,0.6,2950.5,6.0,Junior,Experimente,Bas,Moyen,4,36.0,269.08,605.43,55.727,1,0,0,1,0,1
14962,2010-07-19,blond,38.0,11.0,30308.0,M,licence,geologie,66.44,non,0,2010,7,3,0,29,0.55,2525.6666666666665,9.0,Confirme,Expert,Moyen,Moyen,2,22.0,132.88,730.8399999999999,37.644,1,0,0,0,0,0
14963,2012-03-09,brun,24.0,9.0,35872.0,M,licence,geologie,69.02,non,0,2012,3,1,4,10,1.5,3587.2,-3.0,Jeune,Experimente,Eleve,Moyen,2,18.0,138.04,621.18,35.902,1,1,0,0,0,0
14964,2010-02-20,brun,36.0,10.0,39389.0,M,bac,geologie,53.87,non,0,2010,2,1,5,7,0.5555555555555556,3580.818181818182,8.0,Confirme,Experimente,Eleve,Moyen,1,10.0,53.87,538.6999999999999,25.387,1,1,0,0,0,0
14965,2014-10-02,chatain,50.0,15.0,35786.0,M,licence,geologie,55.11,non,0,2014,10,4,3,40,0.46875,2236.625,17.0,Senior,Expert,Eleve,Moyen,2,30.0,110.22,826.65,40.511,0,1,0,0,1,0
14966,2013-03-13,blond,44.0,8.0,34010.0,F,licence,geologie,86.79,non,0,2013,3,1,2,11,0.3076923076923077,3778.8888888888887,18.0,Confirme,Experimente,Moyen,Excellent,2,16.0,173.58,694.32,36.679,0,0,1,0,0,0
14967,2013-03-12,blond,38.0,4.0,36402.0,M,licence,geologie,69.28,non,0,2013,3,1,1,11,0.2,7280.4,16.0,Confirme,Intermediaire,Eleve,Moyen,2,8.0,138.56,277.12,30.928,0,1,0,0,0,0
14968,2013-08-24,blond,42.0,11.0,37862.0,M,licence,geologie,68.97,oui,0,2013,8,3,5,34,0.4583333333333333,3155.1666666666665,13.0,Confirme,Expert,Eleve,Moyen,2,22.0,137.94,758.67,37.897,0,1,0,0,1,0
14969,2013-07-19,blond,36.0,6.0,36363.0,M,licence,geologie,75.68,non,0,2013,7,3,4,29,0.3333333333333333,5194.714285714285,12.0,Confirme,Experimente,Eleve,Bon,2,12.0,151.36,454.08000000000004,33.568,0,1,1,0,0,0
14970,2014-07-31,brun,22.0,7.0,37399.0,F,master,archeologie,95.91,oui,0,2014,7,3,3,31,1.75,4674.875,-3.0,Jeune,Experimente,Eleve,Excellent,3,21.0,287.73,671.37,46.591,1,1,1,1,0,0
14971,2010-11-21,blond,36.0,7.0,36540.0,F,bac,geologie,63.12,non,0,2010,11,4,6,46,0.3888888888888889,4567.5,11.0,Confirme,Experimente,Eleve,Moyen,1,7.0,63.12,441.84,23.311999999999998,0,1,0,0,0,0
14972,2011-09-04,roux,35.0,8.0,22946.0,F,master,geologie,69.63,non,0,2011,9,3,6,35,0.47058823529411764,2549.5555555555557,9.0,Junior,Experimente,Bas,Moyen,3,24.0,208.89,557.04,44.963,0,0,0,1,0,0
14973,2013-10-13,blond,33.0,9.0,23995.0,M,master,forage,83.57,non,1,2013,10,4,6,41,0.6,2399.5,6.0,Junior,Experimente,Bas,Bon,3,27.0,250.70999999999998,752.1299999999999,47.357,1,0,1,1,0,0
14974,2011-05-11,blond,33.0,6.0,28761.0,M,licence,geologie,78.26,non,0,2011,5,2,2,19,0.4,4108.714285714285,9.0,Junior,Experimente,Bas,Bon,2,12.0,156.52,469.56000000000006,33.826,0,0,1,0,0,0
14975,2013-04-17,blond,31.0,13.0,38857.0,M,licence,forage,65.99,oui,0,2013,4,2,2,16,1.0,2775.5,0.0,Junior,Expert,Eleve,Moyen,2,26.0,131.98,857.8699999999999,39.599,1,1,0,0,0,0
14976,2011-12-26,roux,42.0,7.0,31775.0,M,licence,forage,74.54,non,0,2011,12,4,0,52,0.2916666666666667,3971.875,17.0,Confirme,Experimente,Moyen,Bon,2,14.0,149.08,521.7800000000001,34.454,0,0,1,0,0,0
14977,2010-06-21,brun,35.0,12.0,31684.0,M,master,geologie,86.43,oui,0,2010,6,2,0,25,0.7058823529411765,2437.230769230769,5.0,Junior,Expert,Moyen,Excellent,3,36.0,259.29,1037.16,50.643,1,0,1,1,0,0
14978,2013-08-03,roux,40.0,9.0,26675.0,F,licence,geologie,89.14,non,0,2013,8,3,5,31,0.4090909090909091,2667.5,13.0,Confirme,Experimente,Bas,Excellent,2,18.0,178.28,802.26,37.914,0,0,1,0,0,0
14979,2011-08-23,chatain,36.0,9.0,34489.0,F,master,detective,78.43,oui,0,2011,8,3,1,34,0.5,3448.9,9.0,Confirme,Experimente,Moyen,Bon,3,27.0,235.29000000000002,705.8700000000001,46.843,0,0,1,1,0,0
14980,2011-06-02,brun,15.0,10.0,40732.0,M,master,detective,85.51,oui,0,2011,6,2,3,22,-3.3333333333333335,3702.909090909091,-13.0,Jeune,Experimente,Tres_eleve,Excellent,3,30.0,256.53000000000003,855.1,48.551,0,1,1,1,0,0
14981,2013-03-06,blond,38.0,6.0,38738.0,F,bac,forage,78.44,non,0,2013,3,1,2,10,0.3,5534.0,14.0,Confirme,Experimente,Eleve,Bon,1,6.0,78.44,470.64,23.844,0,1,1,0,0,0
14982,2013-11-09,chatain,50.0,11.0,44793.0,M,licence,forage,40.87,oui,0,2013,11,4,5,45,0.34375,3732.75,21.0,Senior,Expert,Tres_eleve,Faible,2,22.0,81.74,449.57,35.087,0,1,0,0,1,0
14983,2013-12-18,blond,38.0,10.0,39179.0,M,licence,geologie,60.09,non,0,2013,12,4,2,51,0.5,3561.7272727272725,10.0,Confirme,Experimente,Eleve,Moyen,2,20.0,120.18,600.9000000000001,36.009,0,1,0,0,0,0
14984,2011-01-28,blond,40.0,18.0,32163.0,M,master,geologie,88.72,oui,0,2011,1,1,4,4,0.8181818181818182,1692.7894736842106,4.0,Confirme,Expert,Moyen,Excellent,3,54.0,266.15999999999997,1596.96,56.872,1,0,1,1,0,0
14985,2014-05-06,blond,27.0,10.0,39344.0,M,licence,geologie,55.28,non,0,2014,5,2,1,19,1.1111111111111112,3576.7272727272725,-1.0,Junior,Experimente,Eleve,Moyen,2,20.0,110.56,552.8,35.528,1,1,0,0,0,0
14986,2011-09-15,blond,38.0,10.0,32388.0,M,master,geologie,57.1,oui,0,2011,9,3,3,37,0.5,2944.3636363636365,10.0,Confirme,Experimente,Moyen,Moyen,3,30.0,171.3,571.0,45.71,0,0,0,1,0,0
14987,2011-08-01,blond,55.0,6.0,38077.0,M,licence,geologie,51.85,non,0,2011,8,3,0,31,0.16216216216216217,5439.571428571428,31.0,Senior,Experimente,Eleve,Moyen,2,12.0,103.7,311.1,31.185000000000002,0,1,0,0,0,0
14988,2013-04-26,blond,21.0,11.0,35483.0,M,licence,geologie,81.38,non,1,2013,4,2,4,17,3.6666666666666665,2956.9166666666665,-8.0,Jeune,Expert,Eleve,Bon,2,22.0,162.76,895.18,39.138,1,1,1,0,0,0
14989,2012-06-26,chatain,39.0,12.0,39165.0,M,licence,geologie,44.46,non,0,2012,6,2,1,26,0.5714285714285714,3012.6923076923076,9.0,Confirme,Expert,Eleve,Faible,2,24.0,88.92,533.52,36.446,1,1,0,0,0,0
14990,2011-05-17,blond,32.0,11.0,35963.0,F,bac,forage,65.3,non,0,2011,5,2,1,20,0.7857142857142857,2996.9166666666665,3.0,Junior,Expert,Eleve,Moyen,1,11.0,65.3,718.3,27.53,1,1,0,0,0,0
14991,2010-07-08,chatain,45.0,11.0,39349.0,F,licence,forage,82.87,non,0,2010,7,3,3,27,0.4074074074074074,3279.0833333333335,16.0,Confirme,Expert,Eleve,Bon,2,22.0,165.74,911.57,39.287,0,1,1,0,1,0
14992,2010-02-23,brun,30.0,11.0,32807.0,M,master,geologie,77.39,non,0,2010,2,1,1,8,0.9166666666666666,2733.9166666666665,1.0,Junior,Expert,Moyen,Bon,3,33.0,232.17000000000002,851.29,48.739,1,0,1,1,0,0
14993,2012-08-17,brun,34.0,10.0,36931.0,M,master,forage,76.46,oui,0,2012,8,3,4,33,0.625,3357.3636363636365,6.0,Junior,Experimente,Eleve,Bon,3,30.0,229.38,764.5999999999999,47.646,1,1,1,1,0,0
14994,2012-03-18,brun,42.0,7.0,22642.0,F,doctorat,forage,99.54,oui,0,2012,3,1,6,11,0.2916666666666667,2830.25,17.0,Confirme,Experimente,Bas,Excellent,4,28.0,398.16,696.7800000000001,56.954,0,0,1,1,0,1
14995,2010-06-01,roux,33.0,15.0,32351.0,M,bac,geologie,49.12,non,0,2010,6,2,1,22,1.0,2021.9375,0.0,Junior,Expert,Moyen,Faible,1,15.0,49.12,736.8,29.912,1,0,0,0,0,0
14996,2013-08-01,chatain,33.0,11.0,36579.0,M,master,forage,73.66,oui,0,2013,8,3,3,31,0.7333333333333333,3048.25,4.0,Junior,Expert,Eleve,Bon,3,33.0,220.98,810.26,48.366,1,1,0,1,0,0
14997,2014-08-18,brun,25.0,14.0,29330.0,M,master,geologie,95.35,oui,0,2014,8,3,0,34,2.0,1955.3333333333333,-7.0,Jeune,Expert,Bas,Excellent,3,42.0,286.04999999999995,1334.8999999999999,53.535,1,0,1,1,0,0
14998,2010-03-17,brun,23.0,9.0,23253.0,M,doctorat,geologie,95.42,non,0,2010,3,1,2,11,1.8,2325.3,-4.0,Jeune,Experimente,Bas,Excellent,4,36.0,381.68,858.78,58.542,1,0,1,1,0,1
14999,2010-01-11,blond,33.0,7.0,49818.0,M,bac,forage,36.31,non,0,2010,1,1,0,2,0.4666666666666667,6227.25,8.0,Junior,Experimente,Tres_eleve,Faible,1,7.0,36.31,254.17000000000002,20.631,0,1,0,0,0,0
15000,2014-03-25,blond,34.0,13.0,21407.0,F,master,geologie,93.02,non,0,2014,3,1,1,13,0.8125,1529.0714285714287,3.0,Junior,Expert,Bas,Excellent,3,39.0,279.06,1209.26,52.302,1,0,1,1,0,0
15001,2013-01-22,chatain,30.0,12.0,31300.0,M,master,geologie,62.25,non,0,2013,1,1,1,4,1.0,2407.6923076923076,0.0,Junior,Expert,Moyen,Moyen,3,36.0,186.75,747.0,48.225,1,0,0,1,0,0
15002,2014-10-27,brun,38.0,14.0,40177.0,F,licence,detective,96.62,oui,0,2014,10,4,0,44,0.7,2678.4666666666667,6.0,Confirme,Expert,Tres_eleve,Excellent,2,28.0,193.24,1352.68,43.662,1,1,1,0,0,0
15003,2010-07-14,blond,39.0,12.0,29414.0,F,licence,detective,92.02,non,0,2010,7,3,2,28,0.5714285714285714,2262.6153846153848,9.0,Confirme,Expert,Bas,Excellent,2,24.0,184.04,1104.24,41.202,1,0,1,0,0,0
15004,2012-10-13,blond,45.0,6.0,42253.0,F,licence,geologie,75.31,oui,1,2012,10,4,5,41,0.2222222222222222,6036.142857142857,21.0,Confirme,Experimente,Tres_eleve,Bon,2,12.0,150.62,451.86,33.531,0,1,1,0,0,0
15005,2013-01-30,blond,43.0,8.0,33632.0,M,licence,geologie,91.46,non,0,2013,1,1,2,5,0.32,3736.8888888888887,17.0,Confirme,Experimente,Moyen,Excellent,2,16.0,182.92,731.68,37.146,0,0,1,0,0,0
15006,2010-07-25,blond,35.0,6.0,39980.0,M,licence,detective,60.54,non,0,2010,7,3,6,29,0.35294117647058826,5711.428571428572,11.0,Junior,Experimente,Eleve,Moyen,2,12.0,121.08,363.24,32.054,0,1,0,0,0,0
15007,2010-04-08,blond,27.0,11.0,33892.0,M,bac,geologie,59.58,non,0,2010,4,2,3,14,1.2222222222222223,2824.3333333333335,-2.0,Junior,Expert,Moyen,Moyen,1,11.0,59.58,655.38,26.958,1,0,0,0,0,0
15008,2010-09-13,chatain,29.0,8.0,37691.0,F,master,archeologie,95.81,oui,0,2010,9,3,0,37,0.7272727272727273,4187.888888888889,3.0,Junior,Experimente,Eleve,Excellent,3,24.0,287.43,766.48,47.581,1,1,1,1,0,0
15009,2010-03-17,blond,38.0,11.0,28785.0,F,licence,geologie,91.8,non,0,2010,3,1,2,11,0.55,2398.75,9.0,Confirme,Expert,Bas,Excellent,2,22.0,183.6,1009.8,40.18,1,0,1,0,0,0
15010,2011-05-26,brun,40.0,5.0,46964.0,M,licence,detective,62.09,oui,0,2011,5,2,3,21,0.22727272727272727,7827.333333333333,17.0,Confirme,Intermediaire,Tres_eleve,Moyen,2,10.0,124.18,310.45000000000005,31.209,0,1,0,0,0,0
15011,2013-01-17,brun,29.0,10.0,25275.0,M,master,geologie,75.94,non,0,2013,1,1,3,3,0.9090909090909091,2297.7272727272725,1.0,Junior,Experimente,Bas,Bon,3,30.0,227.82,759.4,47.594,1,0,1,1,0,0
15012,2012-02-19,blond,35.0,4.0,25064.0,M,master,geologie,84.66,non,0,2012,2,1,6,7,0.23529411764705882,5012.8,13.0,Junior,Intermediaire,Bas,Bon,3,12.0,253.98,338.64,42.466,0,0,1,1,0,0
15013,2014-12-25,blond,35.0,13.0,39670.0,M,licence,geologie,61.8,non,0,2014,12,4,3,52,0.7647058823529411,2833.5714285714284,4.0,Junior,Expert,Eleve,Moyen,2,26.0,123.6,803.4,39.18,1,1,0,0,0,0
15014,2014-11-18,chatain,24.0,8.0,37741.0,F,licence,geologie,56.07,non,0,2014,11,4,1,47,1.3333333333333333,4193.444444444444,-2.0,Jeune,Experimente,Eleve,Moyen,2,16.0,112.14,448.56,33.607,1,1,0,0,0,0
15015,2014-04-15,chatain,15.0,11.0,38321.0,F,doctorat,detective,83.46,oui,0,2014,4,2,1,16,-3.6666666666666665,3193.4166666666665,-14.0,Jeune,Expert,Eleve,Bon,4,44.0,333.84,918.06,59.346000000000004,0,1,1,1,0,0
15016,2013-08-20,chatain,43.0,8.0,45776.0,M,licence,detective,45.54,non,0,2013,8,3,1,34,0.32,5086.222222222223,17.0,Confirme,Experimente,Tres_eleve,Faible,2,16.0,91.08,364.32,32.554,0,1,0,0,0,0
15017,2014-02-08,chatain,46.0,13.0,33412.0,F,master,geologie,68.6,non,0,2014,2,1,5,6,0.4642857142857143,2386.5714285714284,15.0,Senior,Expert,Moyen,Moyen,3,39.0,205.79999999999998,891.8,49.86,0,0,0,1,1,0
15018,2013-06-26,roux,55.0,8.0,33422.0,M,bac,forage,82.18,non,0,2013,6,2,2,26,0.21621621621621623,3713.5555555555557,29.0,Senior,Experimente,Moyen,Bon,1,8.0,82.18,657.44,26.218,0,0,1,0,0,0
15019,2010-05-25,brun,44.0,3.0,32253.0,F,master,geologie,88.54,non,0,2010,5,2,1,21,0.11538461538461539,8063.25,23.0,Confirme,Intermediaire,Moyen,Excellent,3,9.0,265.62,265.62,41.854,0,0,1,1,0,0
15020,2011-08-05,blond,28.0,3.0,34538.0,F,licence,detective,69.43,non,0,2011,8,3,4,31,0.3,8634.5,7.0,Junior,Intermediaire,Moyen,Moyen,2,6.0,138.86,208.29000000000002,29.943,0,0,0,0,0,0
15021,2011-12-27,chatain,31.0,13.0,43311.0,F,licence,forage,52.11,non,0,2011,12,4,1,52,1.0,3093.6428571428573,0.0,Junior,Expert,Tres_eleve,Moyen,2,26.0,104.22,677.43,38.211,1,1,0,0,0,0
15022,2011-09-21,roux,48.0,9.0,38244.0,M,bac,geologie,71.85,non,0,2011,9,3,2,38,0.3,3824.4,21.0,Senior,Experimente,Eleve,Bon,1,9.0,71.85,646.65,26.185,0,1,0,0,0,0
15023,2011-10-28,chatain,57.0,18.0,35212.0,F,master,detective,79.95,oui,0,2011,10,4,4,43,0.46153846153846156,1853.2631578947369,21.0,Senior,Expert,Eleve,Bon,3,54.0,239.85000000000002,1439.1000000000001,55.995,0,1,1,1,1,0
15024,2010-12-06,chatain,45.0,11.0,37206.0,F,master,archeologie,76.38,oui,0,2010,12,4,0,49,0.4074074074074074,3100.5,16.0,Confirme,Expert,Eleve,Bon,3,33.0,229.14,840.18,48.638,0,1,1,1,1,0
15025,2012-10-13,brun,46.0,8.0,41643.0,M,licence,geologie,59.32,non,0,2012,10,4,5,41,0.2857142857142857,4627.0,20.0,Senior,Experimente,Tres_eleve,Moyen,2,16.0,118.64,474.56,33.932,0,1,0,0,0,0
15026,2013-04-05,blond,41.0,15.0,39188.0,M,licence,archeologie,64.96,oui,1,2013,4,2,4,14,0.6521739130434783,2449.25,8.0,Confirme,Expert,Eleve,Moyen,2,30.0,129.92,974.3999999999999,41.496,1,1,0,0,1,0
15027,2010-11-15,brun,35.0,11.0,41640.0,M,licence,geologie,51.73,non,0,2010,11,4,0,46,0.6470588235294118,3470.0,6.0,Junior,Expert,Tres_eleve,Moyen,2,22.0,103.46,569.03,36.173,1,1,0,0,0,0
15028,2010-01-08,brun,21.0,13.0,32860.0,M,master,geologie,55.95,non,0,2010,1,1,4,1,4.333333333333333,2347.1428571428573,-10.0,Jeune,Expert,Moyen,Moyen,3,39.0,167.85000000000002,727.35,48.595,1,0,0,1,0,0
15029,2013-12-03,roux,45.0,10.0,28071.0,M,master,geologie,82.06,non,0,2013,12,4,1,49,0.37037037037037035,2551.909090909091,17.0,Confirme,Experimente,Bas,Bon,3,30.0,246.18,820.6,48.206,0,0,1,1,0,0
15030,2012-09-09,blond,36.0,11.0,26396.0,M,master,forage,88.15,oui,0,2012,9,3,6,36,0.6111111111111112,2199.6666666666665,7.0,Confirme,Expert,Bas,Excellent,3,33.0,264.45000000000005,969.6500000000001,49.815,1,0,1,1,0,0
15031,2013-07-24,chatain,30.0,13.0,40230.0,M,master,forage,85.03,oui,0,2013,7,3,2,30,1.0833333333333333,2873.5714285714284,-1.0,Junior,Expert,Tres_eleve,Excellent,3,39.0,255.09,1105.39,51.503,1,1,1,1,0,0
15032,2013-12-02,brun,25.0,11.0,33772.0,M,master,detective,78.3,oui,0,2013,12,4,0,49,1.5714285714285714,2814.3333333333335,-4.0,Jeune,Expert,Moyen,Bon,3,33.0,234.89999999999998,861.3,48.83,1,0,1,1,0,0
15033,2014-11-04,blond,29.0,7.0,28184.0,F,master,detective,81.71,oui,0,2014,11,4,1,45,0.6363636363636364,3523.0,4.0,Junior,Experimente,Bas,Bon,3,21.0,245.13,571.9699999999999,45.171,1,0,1,1,0,0
15034,2011-10-24,brun,22.0,8.0,37201.0,M,licence,geologie,52.28,non,0,2011,10,4,0,43,2.0,4133.444444444444,-4.0,Jeune,Experimente,Eleve,Moyen,2,16.0,104.56,418.24,33.228,1,1,0,0,0,0
15035,2010-11-28,chatain,42.0,9.0,32989.0,F,master,detective,90.79,non,0,2010,11,4,6,47,0.375,3298.9,15.0,Confirme,Experimente,Moyen,Excellent,3,27.0,272.37,817.11,48.079,0,0,1,1,0,0
15036,2011-03-03,brun,38.0,18.0,38617.0,M,licence,geologie,55.64,non,1,2011,3,1,3,9,0.9,2032.4736842105262,2.0,Confirme,Expert,Eleve,Moyen,2,36.0,111.28,1001.52,43.564,1,1,0,0,0,0
15037,2014-04-17,chatain,14.0,11.0,38503.0,M,doctorat,forage,79.3,oui,0,2014,4,2,3,16,-2.75,3208.5833333333335,-15.0,Jeune,Expert,Eleve,Bon,4,44.0,317.2,872.3,58.93,0,1,1,1,0,0
15038,2011-10-17,chatain,22.0,19.0,24740.0,F,licence,geologie,80.66,non,0,2011,10,4,0,42,4.75,1237.0,-15.0,Jeune,Expert,Bas,Bon,2,38.0,161.32,1532.54,47.066,1,0,1,0,0,0
15039,2012-12-24,blond,33.0,15.0,35828.0,M,licence,geologie,58.21,non,0,2012,12,4,0,52,1.0,2239.25,0.0,Junior,Expert,Eleve,Moyen,2,30.0,116.42,873.15,40.821,1,1,0,0,0,0
15040,2010-10-25,chatain,32.0,12.0,28830.0,F,doctorat,geologie,96.11,non,0,2010,10,4,0,43,0.8571428571428571,2217.6923076923076,2.0,Junior,Expert,Bas,Excellent,4,48.0,384.44,1153.32,61.611000000000004,1,0,1,1,0,1
15041,2013-07-11,brun,35.0,11.0,33456.0,F,licence,forage,68.65,non,1,2013,7,3,3,28,0.6470588235294118,2788.0,6.0,Junior,Expert,Moyen,Moyen,2,22.0,137.3,755.1500000000001,37.865,1,0,0,0,0,0
15042,2013-01-17,blond,45.0,17.0,36780.0,M,licence,geologie,72.24,non,0,2013,1,1,3,3,0.6296296296296297,2043.3333333333333,10.0,Confirme,Expert,Eleve,Bon,2,34.0,144.48,1228.08,44.224,1,1,0,0,1,0
15043,2010-06-09,roux,38.0,11.0,24543.0,M,master,geologie,78.44,non,0,2010,6,2,2,23,0.55,2045.25,9.0,Confirme,Expert,Bas,Bon,3,33.0,235.32,862.8399999999999,48.844,1,0,1,1,0,0
15044,2011-02-12,chatain,45.0,8.0,36998.0,F,master,detective,75.01,oui,0,2011,2,1,5,6,0.2962962962962963,4110.888888888889,19.0,Confirme,Experimente,Eleve,Bon,3,24.0,225.03000000000003,600.08,45.501,0,1,1,1,0,0
15045,2010-01-22,blond,39.0,2.0,22450.0,M,doctorat,geologie,89.76,non,0,2010,1,1,4,3,0.09523809523809523,7483.333333333333,19.0,Confirme,Debutant,Bas,Excellent,4,8.0,359.04,179.52,50.976,0,0,1,1,0,1
15046,2012-06-13,blond,31.0,6.0,36108.0,M,doctorat,geologie,70.55,oui,0,2012,6,2,2,24,0.46153846153846156,5158.285714285715,7.0,Junior,Experimente,Eleve,Bon,4,24.0,282.2,423.29999999999995,53.055,0,1,0,1,0,0
15047,2014-02-07,chatain,14.0,6.0,40116.0,M,master,detective,61.26,oui,0,2014,2,1,4,6,-1.5,5730.857142857143,-10.0,Jeune,Experimente,Tres_eleve,Moyen,3,18.0,183.78,367.56,42.126,0,1,0,1,0,0
15048,2010-09-04,brun,41.0,10.0,33253.0,M,master,geologie,78.25,oui,0,2010,9,3,5,35,0.43478260869565216,3023.0,13.0,Confirme,Experimente,Moyen,Bon,3,30.0,234.75,782.5,47.825,0,0,1,1,0,0
15049,2010-06-23,chatain,44.0,12.0,40044.0,M,master,forage,73.52,oui,0,2010,6,2,2,25,0.46153846153846156,3080.3076923076924,14.0,Confirme,Expert,Tres_eleve,Bon,3,36.0,220.56,882.24,49.352,0,1,0,1,1,0
15050,2010-02-20,brun,48.0,11.0,35274.0,M,licence,forage,55.69,non,0,2010,2,1,5,7,0.36666666666666664,2939.5,19.0,Senior,Expert,Eleve,Moyen,2,22.0,111.38,612.5899999999999,36.569,0,1,0,0,1,0
15051,2010-03-19,blond,8.0,9.0,34913.0,F,licence,geologie,74.79,non,0,2010,3,1,4,11,-0.9,3491.3,-19.0,Jeune,Experimente,Moyen,Bon,2,18.0,149.58,673.11,36.479,0,0,1,0,0,0
15052,2011-09-23,blond,42.0,6.0,30360.0,F,master,archeologie,57.18,oui,0,2011,9,3,4,38,0.25,4337.142857142857,18.0,Confirme,Experimente,Moyen,Moyen,3,18.0,171.54,343.08,41.718,0,0,0,1,0,0
15053,2010-02-19,chatain,30.0,2.0,38941.0,F,licence,geologie,76.27,non,0,2010,2,1,4,7,0.16666666666666666,12980.333333333334,10.0,Junior,Debutant,Eleve,Bon,2,4.0,152.54,152.54,29.627,0,1,1,0,0,0
15054,2011-02-14,chatain,21.0,10.0,24745.0,F,doctorat,detective,92.04,oui,0,2011,2,1,0,7,3.3333333333333335,2249.5454545454545,-7.0,Jeune,Experimente,Bas,Excellent,4,40.0,368.16,920.4000000000001,59.204,1,0,1,1,0,1
15055,2013-08-26,chatain,39.0,5.0,30199.0,F,master,forage,97.94,non,0,2013,8,3,0,35,0.23809523809523808,5033.166666666667,16.0,Confirme,Intermediaire,Moyen,Excellent,3,15.0,293.82,489.7,44.794,0,0,1,1,0,0
15056,2012-10-27,brun,44.0,9.0,43080.0,M,bac,forage,51.73,non,0,2012,10,4,5,43,0.34615384615384615,4308.0,17.0,Confirme,Experimente,Tres_eleve,Moyen,1,9.0,51.73,465.57,24.173000000000002,0,1,0,0,0,0
15057,2011-06-13,chatain,25.0,10.0,29254.0,F,doctorat,detective,87.76,oui,0,2011,6,2,0,24,1.4285714285714286,2659.4545454545455,-3.0,Jeune,Experimente,Bas,Excellent,4,40.0,351.04,877.6,58.775999999999996,1,0,1,1,0,1
15058,2013-06-02,brun,43.0,5.0,28395.0,M,master,geologie,91.43,non,0,2013,6,2,6,22,0.2,4732.5,20.0,Confirme,Intermediaire,Bas,Excellent,3,15.0,274.29,457.15000000000003,44.143,0,0,1,1,0,0
15059,2012-08-18,blond,31.0,11.0,34009.0,M,licence,detective,67.47,oui,0,2012,8,3,5,33,0.8461538461538461,2834.0833333333335,2.0,Junior,Expert,Moyen,Moyen,2,22.0,134.94,742.17,37.747,1,0,0,0,0,0
15060,2012-01-22,chatain,52.0,14.0,37818.0,M,doctorat,geologie,67.57,oui,0,2012,1,1,6,3,0.4117647058823529,2521.2,20.0,Senior,Expert,Eleve,Moyen,4,56.0,270.28,945.9799999999999,60.757,0,1,0,1,1,0
15061,2011-10-08,brun,35.0,7.0,34558.0,F,master,detective,73.94,oui,0,2011,10,4,5,40,0.4117647058823529,4319.75,10.0,Junior,Experimente,Moyen,Bon,3,21.0,221.82,517.5799999999999,44.394,0,0,0,1,0,0
15062,2014-10-16,blond,24.0,5.0,32077.0,M,master,geologie,78.01,oui,1,2014,10,4,3,42,0.8333333333333334,5346.166666666667,1.0,Jeune,Intermediaire,Moyen,Bon,3,15.0,234.03000000000003,390.05,42.801,1,0,1,1,0,0
15063,2014-04-18,chatain,31.0,12.0,29104.0,F,licence,archeologie,54.16,non,1,2014,4,2,4,16,0.9230769230769231,2238.769230769231,1.0,Junior,Expert,Bas,Moyen,2,24.0,108.32,649.92,37.416,1,0,0,0,0,0
15064,2012-09-17,blond,38.0,10.0,38618.0,M,bac,geologie,45.7,non,0,2012,9,3,0,38,0.5,3510.7272727272725,10.0,Confirme,Experimente,Eleve,Faible,1,10.0,45.7,457.0,24.57,0,1,0,0,0,0
15065,2014-07-09,blond,35.0,6.0,46586.0,F,bac,detective,27.28,non,0,2014,7,3,2,28,0.35294117647058826,6655.142857142857,11.0,Junior,Experimente,Tres_eleve,Faible,1,6.0,27.28,163.68,18.728,0,1,0,0,0,0
15066,2014-09-07,brun,36.0,6.0,27399.0,F,master,detective,99.08,oui,0,2014,9,3,6,36,0.3333333333333333,3914.1428571428573,12.0,Confirme,Experimente,Bas,Excellent,3,18.0,297.24,594.48,45.908,0,0,1,1,0,0
15067,2011-10-21,brun,38.0,11.0,39143.0,M,master,detective,49.46,oui,0,2011,10,4,4,42,0.55,3261.9166666666665,9.0,Confirme,Expert,Eleve,Faible,3,33.0,148.38,544.0600000000001,45.946,1,1,0,1,0,0
15068,2014-07-22,chatain,25.0,12.0,37630.0,M,master,geologie,57.44,non,0,2014,7,3,1,30,1.7142857142857142,2894.6153846153848,-5.0,Jeune,Expert,Eleve,Moyen,3,36.0,172.32,689.28,47.744,1,1,0,1,0,0
15069,2014-06-14,blond,29.0,12.0,39697.0,M,master,geologie,96.38,oui,0,2014,6,2,5,24,1.0909090909090908,3053.6153846153848,-1.0,Junior,Expert,Eleve,Excellent,3,36.0,289.14,1156.56,51.638,1,1,1,1,0,0
15070,2010-02-11,brun,38.0,13.0,38983.0,F,master,geologie,57.42,non,0,2010,2,1,3,6,0.65,2784.5,7.0,Confirme,Expert,Eleve,Moyen,3,39.0,172.26,746.46,48.742,1,1,0,1,0,0
15071,2014-10-23,brun,33.0,13.0,33802.0,F,licence,geologie,80.69,non,0,2014,10,4,3,43,0.8666666666666667,2414.4285714285716,2.0,Junior,Expert,Moyen,Bon,2,26.0,161.38,1048.97,41.069,1,0,1,0,0,0
